timestamp,elapsed_s,cpu_usec,cpu_percent,mem_bytes,mem_mb
2026-07-02T10:48:56.009696+00:00,3420,97357375,1.23,87314432,83.27
2026-07-02T10:49:06.010504+00:00,3430,97603111,2.46,87318528,83.27
2026-07-02T10:49:16.011296+00:00,3440,97781531,1.78,87638016,83.58
2026-07-02T10:49:26.012061+00:00,3450,97908795,1.27,87244800,83.20
2026-07-02T10:49:36.012835+00:00,3460,98094106,1.85,87154688,83.12
2026-07-02T10:49:46.013680+00:00,3470,98269943,1.76,87396352,83.35
2026-07-02T10:49:56.014502+00:00,3480,98443038,1.73,87126016,83.09
2026-07-02T10:50:06.015286+00:00,3490,98681926,2.39,87412736,83.36
2026-07-02T10:50:16.016041+00:00,3500,98850964,1.69,87437312,83.39
2026-07-02T10:50:26.016835+00:00,3510,98972734,1.22,87330816,83.29
2026-07-02T10:50:36.017632+00:00,3520,99146437,1.74,87490560,83.44
2026-07-02T10:50:46.018422+00:00,3530,99327894,1.81,87638016,83.58
